[2026-08-04 13:38:48,683][__main__][INFO] - Loading dataset with predictions and references ...
[2026-08-04 13:38:48,683][__main__][INFO] - Dataset config: {'predictions': {'_target_': 'kibad_llm.dataset.prediction.load_with_metadata', 'log': 'logs/574_gpt5_organism_trends/predict/multiruns/2026-08-03_02-30-39/0', 'file': None, 'id_key': 'file_name', 'process_id': {'_partial_': True, '_target_': 'kibad_llm.utils.path.strip_filename_extension'}, 'preprocess': None}, '_target_': 'kibad_llm.dataset.utils.merge_references_into_predictions', 'references': {}, 'allow_missing_references': True}
[2026-08-04 13:38:48,686][kibad_llm.dataset.json][INFO] - Loading dataset from JSON file: predictions/574_gpt5_organism_trends/2026-08-03_02-30-39/2026-08-03_02-30-40_228402/predictions.jsonl ...
[2026-08-04 13:38:48,772][__main__][INFO] - Instantiating metric ...
[2026-08-04 13:38:48,772][__main__][INFO] - Metric config: {'_target_': 'kibad_llm.metrics.ErrorCollector', 'type_separator': ': ', 'show_errors': True}
[2026-08-04 13:38:48,787][__main__][INFO] - Computing metric ...
[2026-08-04 13:38:48,788][kibad_llm.metrics.errors][INFO] - Collected error (id=3E8X2AK3): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,788][kibad_llm.metrics.errors][INFO] - Collected error (id=3E8X2AK3): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,788][kibad_llm.metrics.errors][INFO] - Collected error (id=3E8X2AK3): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=3E8X2AK3): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=3M3EUWJA): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=3QW52TTQ): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=3YVJV7GT): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=46RX4AEN): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=46RX4AEN): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=46RX4AEN): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=46RX4AEN): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=4GUA8D36): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=4LCB2LPP): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=4PGESQIM): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=4PGESQIM): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=4QFW5Q62): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,789][kibad_llm.metrics.errors][INFO] - Collected error (id=4YXRYRJC): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=4YXRYRJC): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=4YXRYRJC): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=4YXRYRJC): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=4YXRYRJC): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=4YXRYRJC): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=4YXRYRJC): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=4YXRYRJC): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=4YXRYRJC): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=4YXRYRJC): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=4YXRYRJC): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=4YXRYRJC): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=536AGGJ9): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=58ARFZCP): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=58ARFZCP): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=5FUR2K2G): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=5LYUS5I8): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=5LYUS5I8): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=782ED3TN): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,790][kibad_llm.metrics.errors][INFO] - Collected error (id=78IUHK6E): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=7B384RPN): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=7B384RPN): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=7B384RPN): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=7HNPQFJE): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=7QC4G63T): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=7R3ZER47): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=7R3ZER47): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=8UFQWC8P): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=8ZB2KCVD): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=AAHCBHWQ): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=AWN2GYTL): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=BF67A52Q): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=BF67A52Q): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=BF67A52Q): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=BF67A52Q): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=BPJ9VRDM): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=BQZLSYVV): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,791][kibad_llm.metrics.errors][INFO] - Collected error (id=BT3KNTFQ): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=BT3KNTFQ): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=CPMTT7SZ): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=CPMTT7SZ): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=CXGH2NLH): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=CXGH2NLH): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=D8NTKNYM): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=D8NTKNYM): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=D8NTKNYM): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=D8NTKNYM): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=D8NTKNYM): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=D8NTKNYM): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=D8NTKNYM): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=DETM9XQB): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=DETM9XQB): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=DR5SX6BL): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=DR5SX6BL): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=DZCN3G86): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,792][kibad_llm.metrics.errors][INFO] - Collected error (id=Dierschke2013): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=E2CQEJW2): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=E2CQEJW2): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=EB8KV3G9): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=EEDMB292): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=EHV5MHBT): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=F7BPB5XN): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=F7FH6SD4): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=FCRJMKN3): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=FGQJQXHZ): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=FXINQ4KF): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=G4EE9NSZ): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=G4EE9NSZ): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=G57HM7SI): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=G57HM7SI): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,793][kibad_llm.metrics.errors][INFO] - Collected error (id=GQLA9KVI): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,794][kibad_llm.metrics.errors][INFO] - Collected error (id=Günther2021): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
[2026-08-04 13:38:48,794][kibad_llm.metrics.errors][INFO] - Collected error (id=Günther2021): ReasoningExtractionError: Could not find any ThinkingBlock content in chat response. Did you enable reasoning summaries via OpenAI Responses API, e.g. `extractor.llm.reasoning_options.summary=auto`?
